Unnamed: 0,genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,Placebo,lowgel,color,marker,postgel,baseline
3079,ENSMMUG00000016789,-0.391979845968514,6.9604574146174905,-3.95110794971962,0.000460502173274733,0.452217608073942,-0.11740830575192598,25.579296039371304,27.318526630936844,blue,1,27.60562798778485,25.337642772075114
27031,ENSMMUG00000003649,0.36120268573669895,4.2607732028500305,3.94751023351478,0.00046500192317558496,0.452217608073942,-0.400298904571046,28.62766292364137,27.880270241909454,blue,1,26.979761208499053,29.747759914890985
26441,ENSMMUG00000003485,-0.33282321433176,5.50803470819561,-3.94184521806955,0.00047217486573222404,0.452217608073942,-0.20610020501339105,79.6374009084759,80.29844438164395,blue,1,83.42689825278636,75.59719534414874
1580,ENSMMUG00000016733,0.302657554527618,5.815098153429941,3.88893882371956,0.0005446216720294571,0.489002183773448,-0.277043237061827,8.54187010494456,7.938604986803593,blue,1,8.121541165811934,8.256240861768958
26833,ENSMMUG00000002204,-0.39819919927635794,4.93444263696049,-3.8317647703711097,0.000635162270105178,0.500927349123067,-0.53021232717974,1.7845847570024824,1.6204175824277938,blue,1,1.6048476086093957,1.7923172477977198
16660,ENSMMUG00000002514,-0.43912609548680603,3.1554897814659397,-3.82812951311317,0.000641392558952544,0.500927349123067,-1.12904306467281,39.31934547092626,38.55993761924748,blue,1,38.67372373838502,39.11213224961726
28593,ENSMMUG00000022621,0.30469800713205497,5.4988811289856505,3.81284035346093,0.000668256613128861,0.500927349123067,-0.46100482929373204,35.53437845028626,38.26596280075422,blue,1,36.96388233379387,37.44722093403964
22471,ENSMMUG00000008084,0.23240061279104698,7.372208067748031,3.79693034653538,0.0006973790186872719,0.500927349123067,-0.46336293589001903,28.769929243477474,27.02603063936389,blue,1,27.798907118293062,27.6250985707152
11969,ENSMMUG00000022188,1.5891403339749899,-1.4309018230360002,3.7764262507626496,0.000736745199129595,0.504003882414084,-3.12654267626172,198.6693777642062,232.80519234998857,red,3,202.8577948011094,240.45719106549294
24041,ENSMMUG00000007943,0.306903802981834,4.72051757938267,3.6859772720371495,0.0009378790006847811,0.544283952805057,-0.8129678316417209,23.336829382548984,22.96027804737405,blue,1,22.606337153387276,23.770709679672077
25213,ENSMMUG00000006332,0.178225932557878,5.6864660213872895,3.6532805935020094,0.00102302297736966,0.544283952805057,-0.793139712154506,36.970843839028824,35.434809075393375,blue,1,36.094627835168474,35.98984740212019
19488,ENSMMUG00000020644,1.80868804470155,-0.32237286408439303,3.65203011421283,0.00102642442227826,0.544283952805057,-1.7664725122487102,11.117249485034266,10.220173462289436,red,3,10.984552388514114,10.0486711951447
25240,ENSMMUG00000022230,0.31868954781438896,5.51645282808607,3.64560310516518,0.00104408101172736,0.544283952805057,-0.8114229923071508,6.70291751024551,6.864125958516778,blue,1,6.467369330383882,7.234153750747857
18127,ENSMMUG00000009374,0.314516817438901,3.87730987643344,3.62250298706597,0.00111001591611083,0.544283952805057,-1.12032619477584,1.772411538813753,1.7392872945204072,blue,1,1.2666120011140325,2.387977365245678
15014,ENSMMUG00000002026,-0.43743291013860797,3.82276489138268,-3.59865984638888,0.00118231334090819,0.544283952805057,-1.2833484542424298,90.47442839469214,92.0137270461562,blue,1,86.52447351797166,97.77109059704607
11259,ENSMMUG00000004871,0.229019060615566,6.25257070096615,3.59660838080091,0.00118874338181182,0.544283952805057,-0.8977458678771579,124.48948539434376,130.52610749702086,blue,1,121.62877496212371,136.588814255569
9756,ENSMMUG00000012726,-0.4875997483517411,2.42542011266895,-3.59330153357548,0.00119917983838972,0.544283952805057,-1.87489428557578,32.767587111116164,33.15062718282831,blue,1,47.24998771230183,14.359426424244031
27474,ENSMMUG00000010778,0.37883123073146796,4.15280367269255,3.58717218944838,0.00121876003667663,0.544283952805057,-1.12080569345321,2.124741640561346,2.071404330207389,blue,1,2.143111545324171,2.026867796919866
25952,ENSMMUG00000014761,0.171795274772196,6.90326552153466,3.57470158483102,0.00125956064044486,0.544283952805057,-0.942260433228603,0.8721881254336687,0.8851495635607717,blue,1,1.1010655371250835,0.5908335013978079
13675,ENSMMUG00000014442,-0.27749106184723304,4.693894799321059,-3.56576680958714,0.00128960526686811,0.544283952805057,-1.07580939589743,41.50996353490703,39.97355177329829,blue,1,31.913122157636312,51.932339819879715
21550,ENSMMUG00000015970,-0.49853242397524894,1.936679724095,-3.56487550312006,0.00129264031195723,0.544283952805057,-2.2702965196614597,3.351942538294755,3.525483307661976,blue,1,2.9678595673532526,4.09449210403441
15031,ENSMMUG00000005685,-0.40696498570444,5.2662376537642,-3.56415912709154,0.00129508471488134,0.544283952805057,-1.04366651214472,31.386039416792887,31.294116821878543,blue,1,27.487781795363954,36.356483482626246
21601,ENSMMUG00000012310,-0.570500456074573,6.10460754550861,-3.5403057179796202,0.00137908772099208,0.544283952805057,-1.03252001089255,15.339557290102823,17.45503766593308,blue,1,15.353601902160566,18.2503179331769
22282,ENSMMUG00000003409,0.354580880654646,4.62874063210025,3.5383139140575297,0.00138633648373136,0.544283952805057,-1.11048404444453,79.62217025714237,71.10675871340229,blue,1,69.14022250867971,81.53876286764573
18596,ENSMMUG00000015987,0.44032418368648296,5.31111464547301,3.5334998332478302,0.0014040092602147,0.544283952805057,-1.06658933596569,8.946854398799832,7.398148654976262,blue,1,7.6400534014339145,8.51138621159955
11984,ENSMMUG00000029410,-0.9809160127229409,0.168099636781605,-3.50690918970051,0.00150563024585226,0.544283952805057,-3.20057145227249,31.70793285042703,28.829426787683037,blue,1,23.277723941210237,38.74642841406501
27849,ENSMMUG00000000522,0.354732133888089,3.7848158757552004,3.47225260253425,0.00164882047711768,0.544283952805057,-1.4030982751543501,40.41084171133843,45.38726977129833,blue,1,39.88586777014635,47.98778494822639
24073,ENSMMUG00000019094,0.24840908612752802,6.6462431726150895,3.46840100919698,0.00166552513665099,0.544283952805057,-1.17134385861721,15.889962288124423,19.536732176236143,blue,1,15.767756869220758,21.099143065614676
8384,ENSMMUG00000009317,0.270120695976248,4.85209850131984,3.46520485146497,0.00167951134497925,0.544283952805057,-1.2407991063233301,7.217486432981771,8.286867218945291,blue,1,7.303673989136515,8.585460717036597
3067,ENSMMUG00000020654,0.35984694687668206,4.85058278469025,3.4585106920353503,0.00170917379131476,0.544283952805057,-1.26189518690469,16.308571868450894,22.42235759268044,blue,1,17.465176910108898,23.261330124446722
18612,ENSMMUG00000008065,0.28131398206554303,5.88796887353119,3.44127839865,0.0017878815283445398,0.544283952805057,-1.2374943959503601,1.7339811027899499,1.255631751059829,blue,1,1.1046936603819393,1.8945655789279505
10932,ENSMMUG00000012120,0.358968535087714,4.45645344743854,3.42860405235574,0.0018479957306656,0.544283952805057,-1.37041794970095,76.29763925209616,71.62837669528369,blue,1,71.76263691571741,75.76289415177418
25578,ENSMMUG00000005551,-0.5237425353175801,6.219040430733731,-3.4161408010531495,0.00190901083985613,0.544283952805057,-1.2887374020628002,12.138577522082992,9.787093365521294,blue,1,9.319442601326333,12.569237432448581
7517,ENSMMUG00000006217,-0.32706629536974197,3.8997874584925802,-3.41543720659562,0.00191251277336513,0.544283952805057,-1.5722448937729199,157.72772214401346,115.01179285830838,blue,1,105.47390272970847,166.914506982513
14080,ENSMMUG00000001653,-0.44594832593954603,4.8802730841077,-3.3428899129432796,0.00230888247671262,0.544283952805057,-1.5165169203295201,0.5692629580492765,0.510922100864049,blue,1,0.2088175515031398,0.9598349951223711
8772,ENSMMUG00000006498,-0.215392763658141,5.647633996715539,-3.33557764844252,0.00235296705963678,0.544283952805057,-1.47098885093916,2.380200581766744,2.193078775657561,blue,1,2.0694155441980833,2.5275200532053548
27373,ENSMMUG00000005729,0.309494545487277,7.267454513686731,3.32934706280696,0.00239116900047579,0.544283952805057,-1.46918684126659,41.2367555830132,28.48483077327948,blue,1,27.555289270565204,41.471392562736966
5048,ENSMMUG00000007006,0.9862572872430592,-0.6200035047233841,3.3288375884904102,0.00239431904711143,0.544283952805057,-3.51744790711151,249.23975399791507,248.419642127168,blue,1,234.4994406694355,267.3800088372002
8968,ENSMMUG00000008718,-0.258719057190054,6.100102151944081,-3.32688659456436,0.00240641890225922,0.544283952805057,-1.4783397655543797,22.976928344315393,14.87846216755266,blue,1,17.16317987919938,19.36626163087255
19986,ENSMMUG00000007950,0.259143425635708,3.8555029248601,3.32601800413486,0.00241182472614212,0.544283952805057,-1.68177584140096,10.65447669932212,9.249467110849588,blue,1,8.184341063553834,11.93925617744176
7202,ENSMMUG00000001375,-0.458121576674122,4.13106832328773,-3.3015960465847405,0.00256869378015581,0.544283952805057,-1.6940739476166897,4.001357014832963,3.9675730643661944,blue,1,3.7387807677207507,4.297948175794944
4854,ENSMMUG00000002889,-0.33562913251073195,4.79782889114274,-3.2966214070021302,0.0026018291327104,0.544283952805057,-1.60986221384967,0.9134044884150576,1.1258564716999602,blue,1,0.9065569263968765,1.2165232771410057
11228,ENSMMUG00000012419,0.23699385782662802,4.65856432546585,3.28986904224113,0.00264746386791637,0.544283952805057,-1.62513824954492,1.436136033868764,1.6696881069262752,blue,1,1.278479610155329,1.9656819198813482
20011,ENSMMUG00000022944,-0.397195980728011,4.041530231746419,-3.2842305899217403,0.0026861590679409697,0.544283952805057,-1.75183663077306,0.9392038045549911,1.155884784747788,blue,1,1.0996125673980905,1.0294583180271184
11965,ENSMMUG00000008525,-0.284846182843543,4.11917323830302,-3.28209927104138,0.00270092685563645,0.544283952805057,-1.7482632838007701,85.64665099433434,80.26867162468534,blue,1,84.03237110419079,80.31119941577731
16009,ENSMMUG00000006468,-0.268578083625788,4.87032359445285,-3.2753050049156403,0.0027485265884991,0.544283952805057,-1.65707951561102,2.099995793355101,1.8136647522644163,blue,1,1.852148245668673,2.0276457603579425
1643,ENSMMUG00000007256,0.23026084188703302,5.936027219206129,3.2677258767258595,0.00280257596932915,0.544283952805057,-1.60122384445896,29.110177823189925,27.81998456683745,blue,1,26.320427743622787,30.97189111075121
27511,ENSMMUG00000023291,0.26374897590163604,6.48487128220507,3.25879940227329,0.0028675434443326897,0.544283952805057,-1.6161904564343699,7.445780934540978,4.906656358273223,blue,1,3.9178155998500452,8.543563112766078
21271,ENSMMUG00000020722,-0.40104063608505897,5.8888238977433005,-3.2587631468597595,0.00286781023937907,0.544283952805057,-1.6255159655723999,109.67187442052318,92.72216633330507,blue,1,88.42796508007099,113.98354466804325
27940,ENSMMUG00000019372,0.202002617270717,7.00893825164255,3.25057631085043,0.00292866947674045,0.544283952805057,-1.6337479141721298,4.930027225641076,4.234678522150937,blue,1,3.885527936493849,5.33312039892418
13258,ENSMMUG00000022140,0.312253231391368,5.38193192763817,3.23830253068004,0.0030222381989484398,0.544283952805057,-1.67223788629513,49.92269924207445,45.08446826047379,blue,1,47.49471061556319,46.39867224068056
21719,ENSMMUG00000010515,-0.30023124183535305,5.218867494919889,-3.23577586067885,0.0030418530410904697,0.544283952805057,-1.69467493655173,24.419978979764238,22.566474411021613,blue,1,22.977614707813174,23.739756701748913
15109,ENSMMUG00000000857,0.187160537874809,7.059833032748831,3.23432237682649,0.00305319188519891,0.544283952805057,-1.6677663998775198,23.63110083859189,23.04398531369924,blue,1,21.439009550885118,25.684752564972463
1216,ENSMMUG00000001380,-0.43905168585178295,5.14224896089456,-3.23088993840273,0.00308013000467142,0.544283952805057,-1.72304644368842,17.731533942433778,17.203743069920947,blue,1,25.399123675003082,6.97389846867154
7718,ENSMMUG00000001209,-0.6677694738066451,3.0222212817960696,-3.2217629502758,0.00315287300649131,0.544283952805057,-2.21582219859641,28.071290181427667,26.38540694102835,blue,1,27.403372141421404,26.610421593190647
14916,ENSMMUG00000006312,-0.39377174549373606,3.4022212554017095,-3.2192551037644903,0.00317314752738535,0.544283952805057,-2.06278449692976,190.65709280937185,178.3208189380853,blue,1,170.66387493706293,199.7210754359944
1399,ENSMMUG00000013756,0.230211302662918,5.26843805774002,3.2176706336640097,0.0031860214413556,0.544283952805057,-1.7242599459008898,40.14697590988588,34.760435162406594,blue,1,37.54584187616736,36.09017168823878
11591,ENSMMUG00000009182,-0.216923770098622,5.38412035499586,-3.2073210834975296,0.00327135195965385,0.544283952805057,-1.7436721281127199,36.69439160457574,35.350972403073,blue,1,37.35210452512439,33.974186583316026
18180,ENSMMUG00000015337,-0.40086526371271,3.08115684031504,-3.2062086032884105,0.00328065347908324,0.544283952805057,-2.2184004825653396,43.92917344395797,39.075708811288266,blue,1,37.90887303114977,45.08169218470294
17032,ENSMMUG00000001129,0.273299789368803,3.6436977889445,3.20182050944774,0.00331759032639257,0.544283952805057,-1.942607653233,99.16836655449755,89.95933614112585,blue,1,97.40689245942525,88.72086749107747
24421,ENSMMUG00000021844,0.16302994563874698,5.10178675534636,3.1998538232584703,0.0033342739336362603,0.544283952805057,-1.7632169564664502,41.890025075077276,42.209265723421744,blue,1,37.31382795795928,48.31630835670853
21092,ENSMMUG00000004638,1.00925418077293,0.797970753013969,3.1990204536016695,0.00334136771434942,0.544283952805057,-2.6431425803817903,8.874897157858234,5.271870510086425,blue,1,8.756164349832448,4.041357009900216
15667,ENSMMUG00000030600,-0.681814491422859,1.5001068201048702,-3.1965073693404,0.00336284714065272,0.544283952805057,-2.87183626309488,63.87414201020372,63.21903905156372,blue,1,63.978355481909176,62.83079721985659
13474,ENSMMUG00000005502,0.17380787609406198,6.6616867170119205,3.19328320170686,0.00339059795306132,0.544283952805057,-1.75300939735865,11.020172592234942,11.516005950057576,blue,1,10.745003900219245,12.066547069548347
24316,ENSMMUG00000009845,-0.393726088712461,4.705632427111451,-3.1736284930501,0.00356457046101871,0.544283952805057,-1.86121382733808,1.4405888767815123,1.9052805003677165,blue,1,1.5545042604153358,1.9350417769951032
11777,ENSMMUG00000006518,0.411968462715934,3.31608892421767,3.17317218852488,0.00356870916751271,0.544283952805057,-2.01412567554683,75.94113729368313,80.69819566229256,blue,1,75.93708247719971,82.53313594869753
1997,ENSMMUG00000015470,-0.910384780033029,2.57525533827926,-3.16726533682956,0.00362270134977744,0.544283952805057,-2.38109074536409,231.78144434421463,235.9315346487954,blue,1,245.80470001413073,219.18961965912857
26957,ENSMMUG00000022104,0.32412903474443,4.30431714281689,3.1661897214549204,0.00363261686309584,0.544283952805057,-1.8978745737125098,9.757223137379563,2.184837840412791,blue,1,4.1648530449648415,6.585481308583285
3136,ENSMMUG00000012291,-0.239399753306338,6.36718430116866,-3.16584506185113,0.0036357995810345,0.544283952805057,-1.81168833106967,0.5132588681079682,0.7420406441711391,blue,1,0.7232657633753686,0.555409233461143
10722,ENSMMUG00000015474,-0.335127783035857,7.3115244104640995,-3.14858852331591,0.00379860727986743,0.544283952805057,-1.84628359056718,28.259997012885552,29.42834997350606,blue,1,26.386483469369853,32.32769574603448
27023,ENSMMUG00000010561,0.45024539726824203,3.1683895096078505,3.14606503021392,0.00382299169002127,0.544283952805057,-2.20460186444496,4.540316789853757,3.9268368214116114,blue,1,4.2779040408467655,4.034038120712235
25214,ENSMMUG00000013499,0.288396804759472,8.41649728995742,3.14247106924623,0.0038579783852689,0.544283952805057,-1.8689616375234601,34.40038017830245,34.78154662599486,blue,1,33.435522852351404,36.1898856090433
5790,ENSMMUG00000000067,-0.696197489476162,4.656112235644571,-3.1328574268113796,0.00395307598280456,0.544283952805057,-1.9573277663119502,6.413159002287163,6.408090164085886,blue,1,5.1850833706812685,8.012085667646947
13174,ENSMMUG00000007585,-0.7470056766432119,1.9051504061592002,-3.1299843801949603,0.00398192788276675,0.544283952805057,-2.59467832809668,160.2304128718645,145.49341542782153,blue,1,146.28618090402847,158.06010436882133
17221,ENSMMUG00000031457,-0.8096908897168471,-0.178077446830626,-3.1299340046481494,0.00398243555717607,0.544283952805057,-3.7160637819940696,18.346757905320363,17.63992405457915,blue,1,15.381104282669305,21.246227310837757
15082,ENSMMUG00000004781,-0.267417729250678,6.257676437464019,-3.12762602753528,0.00400576128574516,0.544283952805057,-1.89139287561813,98.20269544776761,102.44515113355055,blue,1,84.37703439177074,122.15657547053989
8412,ENSMMUG00000016911,0.22761977832020897,5.431382811390329,3.12685223413999,0.00401361084512098,0.544283952805057,-1.9000523957742899,33.954976148265345,26.502332591420558,blue,1,28.337973300125668,30.981242640201366
3452,ENSMMUG00000012019,0.205366848463553,5.449841623914749,3.12536379045496,0.00402875132273674,0.544283952805057,-1.9038961173809401,63.05261304810936,61.47330355103051,blue,1,53.69579312974687,73.1017182530896
25187,ENSMMUG00000010547,0.19605829408198497,5.4611668847989705,3.12468559322031,0.004035668030218979,0.544283952805057,-1.9044246855715798,5.485039374306034,4.592918187775604,blue,1,4.450058167087075,5.603231617781
25315,ENSMMUG00000013281,1.28629882776372,-0.472916687720805,3.1227247830562,0.00405572951952347,0.544283952805057,-3.0857892732670402,3.9352916225467873,4.53283539382616,blue,1,3.6984579596608413,5.0723654803998475
11562,ENSMMUG00000017028,-0.24078742320100602,5.463669932057611,-3.1219398135539596,0.00406378737853169,0.544283952805057,-1.91586797767332,12.457015204894134,23.103296964703674,blue,1,19.142186471879576,18.455873677034074
18702,ENSMMUG00000000478,0.28282432226824394,6.80223667412747,3.1201073904805803,0.00408265707335209,0.544283952805057,-1.90466528670134,70.17497961194638,85.24773320009366,blue,1,66.66994028843,95.62845908013327
12853,ENSMMUG00000020536,-1.02439223231223,0.36264119709289094,-3.11100231371746,0.00417766517620884,0.544283952805057,-3.47928265033309,35.98593249440773,36.66796722663676,blue,1,37.209005805349186,35.33088471703218
27448,ENSMMUG00000009657,0.275353300193561,3.81223549404522,3.1091756814476605,0.00419697785036526,0.544283952805057,-2.07807602833633,13.682517179475198,14.162527178358529,blue,1,13.376801222139342,14.74692881444516
27336,ENSMMUG00000004390,0.24635172170184003,4.886279040024401,3.1078953578583395,0.00421056524707085,0.544283952805057,-1.95812039069025,25.89533007625856,26.63715024860982,blue,1,25.259127874625094,27.754422424727146
22514,ENSMMUG00000000969,1.10391200733649,-0.6936270163169229,3.10668484906016,0.0042234503299159,0.544283952805057,-3.66906127297539,22.37743825428205,22.081716263756615,blue,1,21.92486497464913,22.5598036330745
3687,ENSMMUG00000017232,1.31745200854292,-0.96862077409135,3.09999723945297,0.00429531635441734,0.544283952805057,-3.3337741182856298,38.453435777929755,49.919205755206804,blue,1,43.32639108648638,47.956791112200854
7909,ENSMMUG00000006165,-0.147331238298725,6.4166226225958205,-3.0874975357858103,0.00443277866913829,0.544283952805057,-1.9720170088769498,0.8375700609934227,1.3410898064274852,blue,1,1.1483630579779456,1.1283296355377481
18535,ENSMMUG00000023192,-0.545749808201835,4.21714735655498,-3.0847039630279203,0.0044640686331562,0.544283952805057,-2.11286501501085,11.866821506759775,12.210922439233933,blue,1,12.126903008793347,12.003162372141635
25546,ENSMMUG00000022379,-0.285319773839134,3.4782676453263504,-3.08432798228131,0.00446829591936573,0.544283952805057,-2.24283662902369,3.3484168690337808,3.3998008894936707,blue,1,4.073536579276775,2.471330507045098
20189,ENSMMUG00000009976,0.213257669996946,4.28744705887313,3.07986636972841,0.00451875158678548,0.544283952805057,-2.05917755153518,14.49458447791691,18.019068982329387,blue,1,15.264394370030697,18.36796547126231
4936,ENSMMUG00000018617,0.23078527994918,6.78327648934292,3.0752630738816102,0.00457137836407185,0.544283952805057,-1.99683148767579,11.887526243919284,12.483703063919002,blue,1,14.245693543669141,9.629244602707544
16692,ENSMMUG00000005156,-0.298070869930842,4.241040024881779,-3.07352983752773,0.0045913443592853894,0.544283952805057,-2.11268351364899,0.685658451648385,0.6184215973729604,blue,1,0.7058582991143908,0.5661460836576357
22218,ENSMMUG00000023621,0.236010453104492,5.525347228050231,3.07177720460315,0.00461161825423316,0.544283952805057,-2.00906561955573,336.65716834469384,339.01101733100836,blue,1,364.54977418308346,303.4413977678506
6399,ENSMMUG00000030253,0.287284077990658,3.60172153058301,3.0638195911371704,0.00470474674287032,0.544283952805057,-2.22799857744225,3.488111712611549,8.478332836692024,blue,1,5.79047673713116,7.386863621581943
1357,ENSMMUG00000003728,-0.37615538796849296,3.8817582349789,-3.0628418097036803,0.00471631257252257,0.544283952805057,-2.20903010139599,47.14007636553648,47.3201335529006,blue,1,48.1129229527119,46.1172023186574
3617,ENSMMUG00000002645,0.270743543056163,5.52072304538806,3.0626123385968596,0.00471903082471489,0.544283952805057,-2.02803754576603,2.4292067268732827,2.8322189463260017,blue,1,2.9868659172190406,2.257977012586441
3368,ENSMMUG00000001460,0.215681362342267,6.968260870517301,3.0622627272829503,0.004723175093028729,0.544283952805057,-2.0234976963464297,16.115096594152117,18.089897440288066,blue,1,19.663850961987965,14.208757438555013
19494,ENSMMUG00000010686,-0.44011029618546205,3.32769937652,-3.0596121745018197,0.0047547074821854,0.544283952805057,-2.3407121000687594,61.422824374458116,56.66244090578557,blue,1,59.59456479709807,57.22232517284387
576,ENSMMUG00000018678,0.27621043345740803,6.396830712567249,3.0556423908559305,0.004802309274454629,0.544283952805057,-2.03726306592264,16.821662893080227,19.483198246733608,blue,1,19.908169337066823,16.470664956002427
23151,ENSMMUG00000002868,0.45667221361528293,5.30725765983117,3.05507972429742,0.004809092821227771,0.544283952805057,-2.0462576225277003,23.36433379684374,21.405224835921764,blue,1,19.50308171592292,25.70105103369438
15381,ENSMMUG00000022903,-0.497832675700835,5.104954557673,-3.05494616167728,0.00481070440037323,0.544283952805057,-2.06660892888475,48.0307865844424,47.70476801368783,blue,1,45.52065015835643,50.861862351356194
26351,ENSMMUG00000009590,0.160106383651625,6.055370526125509,3.0530857157787596,0.00483320623488556,0.544283952805057,-2.04289757498432,14.852711663537457,14.231018073211098,blue,1,14.073896782234547,15.010355383250923
22847,ENSMMUG00000016081,0.23427517516654503,4.443727949405639,3.04590603074575,0.00492098627744682,0.544283952805057,-2.1089683662386496,0.5862717349509309,0.25885922021912844,blue,1,0.4483519370010966,0.31328798879514164
22736,ENSMMUG00000004139,-0.546849470482394,2.19803909915341,-3.03956254755616,0.0049998030470689,0.544283952805057,-2.74604015958575,30.626223964826902,29.599332932060307,blue,1,29.52661069805597,30.642330652927452
18617,ENSMMUG00000008652,0.5366959880416821,3.00590494488124,3.03449798669727,0.0050635899425726895,0.544283952805057,-2.39449762027663,98.72680208966726,91.07459716747766,blue,1,98.64914868628075,88.23298818644864
15199,ENSMMUG00000006725,-0.8928795857452929,-0.14792396982635098,-3.03024146198431,0.005117797611751429,0.544283952805057,-3.67221501424312,20.175452662194306,19.58944145899044,blue,1,21.076057813409772,18.186338106168733
28015,ENSMMUG00000013374,0.29479710030765505,4.20418047446166,3.0296857954387004,0.0051249147157669895,0.544283952805057,-2.16084590278054,14.494053251212664,13.801573363910633,blue,1,14.766585851482365,13.178846160749476
28218,ENSMMUG00000003915,0.24329708897084001,5.07074970926633,3.02808671860321,0.0051454485977226894,0.544283952805057,-2.10684367635138,45.40739902882598,43.145509039486655,blue,1,44.62831320753728,43.294355886810585
22842,ENSMMUG00000005431,0.241582130445175,4.94506253765833,3.0277853580932,0.0051493271426537104,0.544283952805057,-2.11080383991382,2.9734190488596446,2.9388323106048513,blue,1,2.867443596481075,3.0641130028480603
111,ENSMMUG00000001551,0.213699149987921,6.54002994313506,3.02610296169104,0.00517103089895437,0.544283952805057,-2.0972417186745,151.1638269893873,145.67396618669375,blue,1,151.64599949585664,142.93194798489023
2438,ENSMMUG00000021649,-0.361415221289438,5.60405822086892,-3.02569558348041,0.0051762993442420295,0.544283952805057,-2.10388652153779,4.893113617245089,4.019563805241138,blue,1,4.593633950521049,4.075210364801825
21864,ENSMMUG00000013246,-0.221606727699716,6.15570046764079,-3.0255272890949203,0.00517847731134204,0.544283952805057,-2.09915449635431,9.18261080724738,8.136374912744929,blue,1,9.044185062540622,7.914994773322052
15452,ENSMMUG00000022844,-0.369340804899186,5.39701412165005,-3.0211667713367403,0.005235213179931779,0.544283952805057,-2.11835691743216,2.1821815277118763,1.8875007452216745,blue,1,1.4487499514723965,2.7332648131924557
20245,ENSMMUG00000011755,0.212584684636417,3.7795917359411604,3.02086111750471,0.0052392122017344,0.544283952805057,-2.2466642292515497,36.85141574356462,33.042955632067056,blue,1,35.0364148836908,33.951625944402984
28019,ENSMMUG00000014599,0.350316841777721,4.95739622136636,3.0196363590447004,0.00525526546920435,0.544283952805057,-2.12943720508963,1.1409768295559888,0.7212698093819051,blue,1,1.2216217862363306,0.4543852428868106
27090,ENSMMUG00000016665,0.288184240000302,5.90492385201676,3.01690696435665,0.00529120875690651,0.544283952805057,-2.11675109271237,148.34206246098367,154.7249900529812,blue,1,154.1346921905941,149.60498486502814
17539,ENSMMUG00000010528,-0.39780543391321993,4.64111693911309,-3.01630005628364,0.00529923278859055,0.544283952805057,-2.1709205256478996,1161.065972465373,1062.2838882708622,blue,1,1156.7646498069394,1029.9155855186173
7396,ENSMMUG00000020171,-0.8886269145411541,3.73343659636639,-3.0125020724922096,0.0053497097133488394,0.544283952805057,-2.26621520791045,1.5746190913079534,1.7812012525629741,blue,1,1.8165167361751164,1.5443282405270768
21683,ENSMMUG00000000190,-0.37407876263372103,3.6134291366257405,-3.0122861636899,0.00535259291735273,0.544283952805057,-2.3421524234674,63.34303472831403,72.68176630612398,blue,1,67.55042637054773,70.77161245774529
