Unnamed: 0,genes,logFC,AveExpr,t,P.Value,adj.P.Val,B
5091,ENSMMUG00000002836,-0.303512659240758,4.08984973043113,-2.8927404544084903,0.0071966617426235295,0.9995580300228649,-3.8664796463480497
21996,ENSMMUG00000015625,-0.36180269555451094,6.3706334897330095,-2.8916803349894704,0.007215427919300791,0.9995580300228649,-3.58051927430835
9568,ENSMMUG00000019123,-0.318301728677818,6.1147898944658206,-2.87782068767864,0.007465059441704141,0.9995580300228649,-3.59256696907058
25505,ENSMMUG00000012121,-0.222800868612974,4.88830382670693,-2.8742164090458,0.0075313002713786,0.9995580300228649,-3.7102064461443103
12853,ENSMMUG00000020536,1.2396285335003798,0.36264119709289094,2.87023023394284,0.0076052052771295705,0.9995580300228649,-4.465797270793081
23598,ENSMMUG00000018409,0.217642597300349,6.2583599633498395,2.8689453883082794,0.007629172139302471,0.9995580300228649,-3.6034574744406096
21195,ENSMMUG00000000043,0.21839968516885602,5.134816319051151,2.83863099846416,0.00821573116455003,0.9995580300228649,-3.70074412661741
9770,ENSMMUG00000018813,-0.777202181801754,1.17491222028502,-2.8207357546700402,0.00858165648237328,0.9995580300228649,-4.395943295861709
27849,ENSMMUG00000000522,-0.41782123750126204,3.7848158757552004,-2.81717204127793,0.00865633516545309,0.9995580300228649,-3.96595012950764
24866,ENSMMUG00000002630,-0.441268011057698,3.82229072308055,-2.79756212249969,0.0090783169079427,0.9995580300228649,-3.9671372203111295
14818,ENSMMUG00000021691,0.399155588834545,4.35242216411373,2.7875841438320297,0.00930037654814256,0.9995580300228649,-3.86193885422387
26361,ENSMMUG00000006761,-0.32131787255399,4.3561016743316205,-2.78627250567924,0.009329943376661959,0.9995580300228649,-3.85815727266167
21905,ENSMMUG00000012140,-0.3556284539072221,8.132668611967269,-2.77851944290105,0.00950652199584286,0.9995580300228649,-3.74732671078349
6859,ENSMMUG00000002676,-0.42572804830837396,7.76159594833542,-2.76225101847291,0.00988728126901418,0.9995580300228649,-3.73173850567267
12852,ENSMMUG00000020532,0.698194334259974,2.3590606170556,2.7554503916051205,0.0100506473295333,0.9995580300228649,-4.2621626132097
6978,ENSMMUG00000012244,-0.307853096767023,4.9785450216396105,-2.74661746676462,0.0102666106901887,0.9995580300228649,-3.77664887514643
23479,ENSMMUG00000008940,-0.797164080043362,1.09032226272746,-2.74269182191077,0.0103639802652673,0.9995580300228649,-4.418094290612481
20624,ENSMMUG00000020774,-0.300392134332695,5.264648518475,-2.73498432549151,0.0105576729347221,0.9995580300228649,-3.74427897126751
9252,ENSMMUG00000011047,0.378186901991682,5.23852671884996,2.73013054299948,0.0106813834661933,0.9995580300228649,-3.7542866392562098
13160,ENSMMUG00000009054,1.1014633739091202,0.8084513220446891,2.71787743395318,0.0109997425928391,0.9995580300228649,-4.44493052534866
21601,ENSMMUG00000012310,0.6549537947072309,6.10460754550861,2.71705087485762,0.011021534461639998,0.9995580300228649,-3.7205968984373303
15468,ENSMMUG00000022802,0.573894010702057,3.82261319904567,2.7046261480231806,0.0113540071815577,0.9995580300228649,-4.010983400113799
3698,ENSMMUG00000011770,0.419493147962709,3.90273796255319,2.6774128979264704,0.012115196698805,0.9995580300228649,-4.00528909343674
15767,ENSMMUG00000009583,-0.26542534779255106,5.87543856328657,-2.65805285897189,0.0126854076221219,0.9995580300228649,-3.7488700418699503
16009,ENSMMUG00000006468,0.30180843410915403,4.87032359445285,2.6491045885657596,0.0129573212621017,0.9995580300228649,-3.857872166918
27156,ENSMMUG00000011178,1.15687677085054,-0.007731704046623941,2.64313509082283,0.0131417242873075,0.9995580300228649,-4.50086620471118
28435,ENSMMUG00000022297,-0.263540439193735,5.2062879594779,-2.63517685937652,0.0133913594793775,0.9995580300228649,-3.81094335439669
16620,ENSMMUG00000015583,-0.19119665520419002,6.01722027218498,-2.6341114474138903,0.0134251122262858,0.9995580300228649,-3.76172446750974
2371,ENSMMUG00000000063,0.773029927704443,2.2170588735489702,2.6326004506548903,0.0134731169666398,0.9995580300228649,-4.30679912974473
1886,ENSMMUG00000004902,0.293024354854367,3.7074569640574904,2.6319131037990497,0.0134950069142248,0.9995580300228649,-4.06186288330926
12354,ENSMMUG00000020041,-0.433772493256936,3.15526422670954,-2.6302367547879504,0.0135485323570056,0.9995580300228649,-4.16926184453835
675,ENSMMUG00000022677,-0.430087701457794,5.18470335581645,-2.6278164724279303,0.0136261596424041,0.9995580300228649,-3.81909932738145
12412,ENSMMUG00000003201,-0.458772486126129,4.09378043725285,-2.6206092853946403,0.0138597754096597,0.9995580300228649,-3.99002877767297
28015,ENSMMUG00000013374,-0.3619707799294029,4.20418047446166,-2.59567231853072,0.0146970978572618,0.9995580300228649,-3.98087392165124
28584,ENSMMUG00000008730,-0.277677171025208,3.8660461932985895,-2.5865755293293904,0.0150140538643188,0.9995580300228649,-4.05141878003537
10308,ENSMMUG00000029229,0.501105435321587,1.8798049489144497,2.5796789774122004,0.0152585572453639,0.9995580300228649,-4.3590156220993
2228,ENSMMUG00000011735,0.371907518311644,4.70758170331975,2.57941746225534,0.0152679009297299,0.9995580300228649,-3.92159696549715
22425,ENSMMUG00000023456,-0.25918350937220996,6.79284838221676,-2.57566848034126,0.0154024323384483,0.9995580300228649,-3.79974471160321
22192,ENSMMUG00000018160,0.6229043622523011,1.7892217820238001,2.5755465664826,0.0154068255666807,0.9995580300228649,-4.37410498367952
20296,ENSMMUG00000000495,0.521066600058905,3.2260217769834196,2.57471720980465,0.0154367426715158,0.9995580300228649,-4.1756111044363795
23737,ENSMMUG00000000784,0.342241885008541,4.2333117345084705,2.57333759158057,0.0154866283788418,0.9995580300228649,-3.9959530174098905
801,ENSMMUG00000014138,0.9204975003820609,6.4067674655581905,2.57313071738623,0.0154941216140069,0.9995580300228649,-3.81465049347839
16290,ENSMMUG00000020338,-0.7082163008605892,4.89286184103761,-2.55994963292119,0.0159785354125167,0.9995580300228649,-3.89859140972162
25213,ENSMMUG00000006332,-0.185361216255678,5.6864660213872895,-2.55222619612219,0.0162688488579566,0.9995580300228649,-3.8280854232775097
23383,ENSMMUG00000016562,-0.432257041548229,3.0567576618655496,-2.55019008707867,0.0163461916720636,0.9995580300228649,-4.20402735641304
24113,ENSMMUG00000007569,-0.426907620723627,3.21677428034401,-2.54902927902895,0.016390437649014,0.9995580300228649,-4.19478132172938
19714,ENSMMUG00000010990,0.34273031883000704,5.28915364538536,2.5469775618358903,0.0164689128500618,0.9995580300228649,-3.8675733725038
20850,ENSMMUG00000015279,-0.294988762831776,6.975282806290599,-2.5446833850501003,0.0165570729281602,0.9995580300228649,-3.8256790738058
25671,ENSMMUG00000000153,-0.42547152732882104,6.43538124885077,-2.54026713443696,0.016728008437586,0.9995580300228649,-3.81748574472673
2596,ENSMMUG00000015948,-0.412489714877443,5.103845273558321,-2.53572150341893,0.0169056531088724,0.9995580300228649,-3.88810451133678
18746,ENSMMUG00000013950,-0.418362099340653,3.8124709263535,-2.5328015634642203,0.0170206825476952,0.9995580300228649,-4.08695461140392
21550,ENSMMUG00000015970,0.46157370543439796,1.936679724095,2.53220198250088,0.0170443919616701,0.9995580300228649,-4.36829589147408
17221,ENSMMUG00000031457,0.8263195892571141,-0.178077446830626,2.5320111283202698,0.0170519453623565,0.9995580300228649,-4.51713487779965
16248,ENSMMUG00000006607,1.21143695458972,0.397985311511334,2.5315756164028502,0.0170691931103891,0.9995580300228649,-4.48481546979214
8060,ENSMMUG00000010008,-0.18723391411322798,6.9454701130818,-2.5260834036761,0.0172880899086569,0.9995580300228649,-3.83953616242956
20511,ENSMMUG00000012242,-0.26880401005923005,6.648536956945031,-2.5148692382510895,0.0177431057329191,0.9995580300228649,-3.83889465815666
14378,ENSMMUG00000019646,0.367861246358411,5.695148076359461,2.51402531961427,0.0177777907650618,0.9995580300228649,-3.86092991297689
347,ENSMMUG00000014410,0.42026184632602503,4.11735320117827,2.51137866246403,0.0178869741552516,0.9995580300228649,-4.04135653169772
20255,ENSMMUG00000010146,-0.36803073431665295,3.5364353677122002,-2.50969039097678,0.0179569435156621,0.9995580300228649,-4.13969679507768
2338,ENSMMUG00000011236,0.41050798256070503,4.68856929954445,2.5086532286742598,0.0180000530661193,0.9995580300228649,-3.9677771736168506
4577,ENSMMUG00000000696,0.391721792752918,3.48969532891806,2.50658668241297,0.0180862333535418,0.9995580300228649,-4.14856043263162
11103,ENSMMUG00000019532,-0.273015574412895,5.1634451870971905,-2.5026469519748997,0.0182515844446621,0.9995580300228649,-3.90141558565561
1876,ENSMMUG00000013495,-0.230668244147006,6.744397597350121,-2.49698337375316,0.0184917264832324,0.9995580300228649,-3.8497930461773198
19258,ENSMMUG00000001994,-0.40755838825584395,3.7079193655853997,-2.4963203609347797,0.0185200284133247,0.9995580300228649,-4.1190145219319305
1708,ENSMMUG00000009094,-0.271597624767008,5.640460901863481,-2.49320221918504,0.0186536677002184,0.9995580300228649,-3.86753525336025
4987,ENSMMUG00000012526,-0.27482125371982,5.12403780573649,-2.49124013353331,0.018738214466751,0.9995580300228649,-3.9100847119097994
10838,ENSMMUG00000029909,-0.29713026343653104,5.54076508059081,-2.48814111443019,0.0188724707214838,0.9995580300228649,-3.8777540962318398
27451,ENSMMUG00000016232,0.45679220922003405,5.689477687167139,2.48742204593076,0.0189037485969135,0.9995580300228649,-3.88156577625105
17986,ENSMMUG00000015050,0.837262614888613,3.4106403489417603,2.4768280075801603,0.0193701270042884,0.9995580300228649,-4.1770590802582
9167,ENSMMUG00000019278,0.41144413754733206,5.322702265440309,2.476737819828,0.0193741423435643,0.9995580300228649,-3.9054088238833797
10690,ENSMMUG00000008560,-0.259878026986272,5.37925442529464,-2.47514180312331,0.0194453269201389,0.9995580300228649,-3.89896995129779
21529,ENSMMUG00000031329,1.18693532439,6.557590580894611,2.4721912792720095,0.019577557859176,0.9995580300228649,-3.8825575611570096
7961,ENSMMUG00000004421,0.4445943138235779,5.81948972826103,2.46794998693859,0.0197690841677017,0.9995580300228649,-3.88341545911815
16384,ENSMMUG00000011002,-0.369012180929547,4.4863091174748,-2.4657791937225495,0.0198677765054288,0.9995580300228649,-4.004421524469819
18625,ENSMMUG00000012583,-0.44902678848557304,2.71870985583384,-2.46282564854603,0.0200027825465471,0.9995580300228649,-4.28738011808358
6399,ENSMMUG00000030253,-0.31438466668515697,3.60172153058301,-2.46226127305765,0.0200286757404974,0.9995580300228649,-4.14479425161808
25876,ENSMMUG00000002931,-0.49159249911963,4.59720486462659,-2.4589789770249797,0.0201798764757691,0.9995580300228649,-3.9982696454679503
20494,ENSMMUG00000011414,0.6257844475901779,5.397778584651519,2.4578436575010096,0.0202324190512847,0.9995580300228649,-3.9186294626250397
24706,ENSMMUG00000004971,1.4559910938790899,-0.7259767900481751,2.45681311918782,0.0202802210666346,0.9995580300228649,-4.53904088658966
14077,ENSMMUG00000019414,-0.281956104757476,5.84443281255949,-2.45491221125266,0.0203686676852521,0.9995580300228649,-3.88207830841698
2230,ENSMMUG00000011732,0.482844402126308,2.44318088410106,2.4451325891151003,0.0208293212227314,0.9995580300228649,-4.32056078537562
24037,ENSMMUG00000029268,-0.359928477537705,5.25716321085297,-2.44508257205959,0.0208317015640617,0.9995580300228649,-3.92433049976819
681,ENSMMUG00000016479,0.31115738581030605,3.40708407304773,2.44477453015486,0.0208463669614398,0.9995580300228649,-4.19048917611691
12671,ENSMMUG00000016233,-0.34540902462829204,4.4442506431057,-2.44385469736441,0.0208902151426384,0.9995580300228649,-4.028103999460029
12568,ENSMMUG00000023056,0.594196282332612,2.61199421001157,2.43973995440627,0.0210874011006346,0.9995580300228649,-4.30021159165456
9564,ENSMMUG00000016253,-0.269755378679772,5.0920863937696,-2.4317699923234,0.0214741970355756,0.9995580300228649,-3.9477157123732596
10564,ENSMMUG00000013826,-0.692235102118586,0.599690502802746,-2.42827799204036,0.0216457089939644,0.9995580300228649,-4.48785126060642
27131,ENSMMUG00000008409,-0.525850651926466,2.7126880136308396,-2.42678186252939,0.0217195756173878,0.9995580300228649,-4.3002279912472705
4208,ENSMMUG00000002277,0.395139061190933,5.06210375396969,2.42395839957944,0.0218596043195575,0.9995580300228649,-3.96537282092202
25227,ENSMMUG00000008639,-0.280577600975115,5.140316175518469,-2.42364107944568,0.0218753932678216,0.9995580300228649,-3.94940976158449
468,ENSMMUG00000013783,-0.19026069391187303,6.35682879007141,-2.4154851065174103,0.0222848111640111,0.9995580300228649,-3.9005578359982502
25285,ENSMMUG00000018091,0.9507541224439859,1.70624319965877,2.40784770521101,0.0226745419704062,0.9995580300228649,-4.40186964054282
19877,ENSMMUG00000005485,1.0476808658486099,2.5462600494919503,2.4074571372685,0.0226946388872021,0.9995580300228649,-4.33066108223162
8065,ENSMMUG00000004484,-0.247096265899418,4.99769899717752,-2.4051136438067497,0.0228155672254123,0.9995580300228649,-3.9753826976824302
28019,ENSMMUG00000014599,-0.40283657826185704,4.95739622136636,-2.40367492509942,0.0228900991520841,0.9995580300228649,-3.97535848110241
18170,ENSMMUG00000007067,0.426031191709062,7.143183636510309,2.39689647291809,0.0232442557701269,0.9995580300228649,-3.9396788858053196
19548,ENSMMUG00000016041,0.4950007793762371,3.28229484621877,2.3941055001139904,0.0233915263887177,0.9995580300228649,-4.219420580580089
21436,ENSMMUG00000031359,-0.6078694649703771,1.5251167922139999,-2.38895493260205,0.0236655446742222,0.9995580300228649,-4.42652818177418
15014,ENSMMUG00000002026,0.38790948394614294,3.82276489138268,2.38843962122417,0.0236931207097807,0.9995580300228649,-4.151472257877971
9208,ENSMMUG00000021825,1.20496693834527,3.2811048879305797,2.38568964446197,0.023840777751056,0.9995580300228649,-4.2255066788346705
26426,ENSMMUG00000019224,0.30327984554601,4.46151260714435,2.3844779466962502,0.0239061047356565,0.9995580300228649,-4.04599833392255
4135,ENSMMUG00000009494,1.68118771964325,-0.974314660121894,2.3693901202760403,0.0247333352125408,0.9995580300228649,-4.547007925536549
23561,ENSMMUG00000011590,0.303533216136456,4.66967636394099,2.3670248617036402,0.0248653575829451,0.9995580300228649,-4.03466336414539
10572,ENSMMUG00000007158,-0.7187854544757449,4.32492101806402,-2.36601568378401,0.024921882384025002,0.9995580300228649,-4.08944322543696
1838,ENSMMUG00000013219,-0.22885285255853302,5.32434630312848,-2.36334929851273,0.025071792375803998,0.9995580300228649,-3.9710657350550598
27031,ENSMMUG00000003649,-0.30319822962014803,4.2607732028500305,-2.36145923469694,0.0251785529201673,0.9995580300228649,-4.08356807247235
22438,ENSMMUG00000018140,-0.45074328578194894,2.66266419259919,-2.35666681642826,0.0254511119020428,0.9995580300228649,-4.32705049709905
16094,ENSMMUG00000017319,-0.266725396594208,4.00822905927042,-2.345898270603,0.0260733753858632,0.9995580300228649,-4.13783513710915
18641,ENSMMUG00000018810,0.674776458654198,3.9267290519321,2.34130966611763,0.026342709624372997,0.9995580300228649,-4.14857600030314
3266,ENSMMUG00000017063,0.5352081610713371,6.431346367301789,2.3411755657511097,0.0263506187346368,0.9995580300228649,-3.96388900015948
7135,ENSMMUG00000000746,-0.5859538175862441,2.03907019008978,-2.3396609445174503,0.0264400996617151,0.9995580300228649,-4.3936023060570095
17857,ENSMMUG00000010105,0.351033260236389,7.00752054650389,2.33812263088739,0.0265312629652012,0.9995580300228649,-3.9705153749154802
7782,ENSMMUG00000013582,0.4549535540595371,3.75780398138165,2.33635811649828,0.0266361831070302,0.9995580300228649,-4.17722597239141
16336,ENSMMUG00000012989,-0.22564112415975301,7.73889062463276,-2.33542976383089,0.02669153533382,0.9995580300228649,-3.9891564686676
3985,ENSMMUG00000008110,0.8171893931652099,-0.0238225106371707,2.33455728900032,0.0267436511571333,0.9995580300228649,-4.52054050197577
25810,ENSMMUG00000000618,-0.17849200185518105,5.93110375788978,-2.33302063415537,0.0268356655579652,0.9995580300228649,-3.95961713666927
13251,ENSMMUG00000016948,0.4917577568791379,4.82729804222341,2.33138736883292,0.0269337802229726,0.9995580300228649,-4.043838719107001
4596,ENSMMUG00000013448,0.57605650869794,1.58723631739893,2.33134700059671,0.0269362093737441,0.9995580300228649,-4.43423891166417
631,ENSMMUG00000023438,-0.23374895542193902,5.60788106351516,-2.3306650693053,0.0269772745466303,0.9995580300228649,-3.9723693850416404
7839,ENSMMUG00000017684,-0.39845715957677097,3.89222079821617,-2.32636128253333,0.0272377586165601,0.9995580300228649,-4.1692301010700605
17812,ENSMMUG00000008985,-0.16235398951438698,5.299268556779519,-2.32255056892519,0.0274703038937393,0.9995580300228649,-3.99490308725356
15813,ENSMMUG00000015256,-0.24022492046340196,5.88379426207422,-2.31951792075052,0.0276566546812258,0.9995580300228649,-3.9684111797863597
3542,ENSMMUG00000013480,1.09431969706693,1.1970060551800201,2.3194547009823303,0.0276605516009593,0.9995580300228649,-4.45576672341862
25672,ENSMMUG00000014685,-0.6835675895529238,2.18207464875458,-2.3189640117704,0.0276908150442763,0.9995580300228649,-4.38928615037068
2438,ENSMMUG00000021649,0.407194095787309,5.60405822086892,2.3189520093866,0.0276915556721765,0.9995580300228649,-3.9845580059900403
10365,ENSMMUG00000001201,-0.17688063320397002,4.74896856130616,-2.31259888945025,0.0280861181755826,0.9995580300228649,-4.05018704475794
14819,ENSMMUG00000030876,0.322842168944719,3.81191776261706,2.3101390619037203,0.0282402509197056,0.9995580300228649,-4.17825896390096
21265,ENSMMUG00000006182,0.248245247613326,6.18654647222079,2.30865931199086,0.0283333410916802,0.9995580300228649,-3.97588190683482
16093,ENSMMUG00000010868,0.300018027735644,4.41842436007715,2.3074242109558396,0.0284112534673587,0.9995580300228649,-4.096397623888
11250,ENSMMUG00000001305,-0.275717937663909,3.86817808543701,-2.30557508715022,0.0285282625789722,0.9995580300228649,-4.17280537397357
21965,ENSMMUG00000018483,0.40544972783471206,3.22102013335791,2.3045116231358196,0.028595754266067003,0.9995580300228649,-4.26698896206425
797,ENSMMUG00000016215,0.7570485794768309,5.23679912703101,2.3037218171802003,0.0286459721225563,0.9995580300228649,-4.037599055927609
7980,ENSMMUG00000006623,0.36175493605517894,4.91029425104908,2.29787565879617,0.0290201775337878,0.9995580300228649,-4.04750114340621
8150,ENSMMUG00000021660,0.883050466563092,1.8076582591174901,2.29775063876019,0.0290282280487373,0.9995580300228649,-4.41044411822909
737,ENSMMUG00000023199,-0.240094268562305,5.374280745149901,-2.2967358816228,0.0290936469907753,0.9995580300228649,-4.005666144161371
28474,ENSMMUG00000002964,-0.260169102050359,3.9635509319373594,-2.2947085399420497,0.0292247447976774,0.9995580300228649,-4.1615261303279905
21528,ENSMMUG00000009460,1.2362469023424199,5.42079361928702,2.28812165693444,0.0296543849484606,0.9995580300228649,-4.02772788140713
4953,ENSMMUG00000021620,2.07761692226356,0.886188229095648,2.2837680433945398,0.0299414854894562,0.9995580300228649,-4.48414102575247
13475,ENSMMUG00000005505,-0.264752205475762,4.27131963367086,-2.28308940141851,0.0299864645982947,0.9995580300228649,-4.1240587297835996
18603,ENSMMUG00000022518,-0.31539849385545804,5.90156070653995,-2.2813759918191696,0.0301002982135665,0.9995580300228649,-3.9907165796893103
7486,ENSMMUG00000016522,-0.31002328542452695,4.73253067082025,-2.2788249181711002,0.0302705077961335,0.9995580300228649,-4.07259415135435
26588,ENSMMUG00000032559,0.520808729931883,0.8923448061919859,2.2764445843291097,0.0304301097996003,0.9995580300228649,-4.48132692933779
17603,ENSMMUG00000009848,0.17088819571504701,5.06143953012252,2.27490764856792,0.0305335654836728,0.9995580300228649,-4.0437933985658505
25963,ENSMMUG00000009884,-0.710162264741446,0.3619631262057029,-2.27357518909407,0.0306235144190145,0.9995580300228649,-4.51040998359832
9944,ENSMMUG00000020885,0.348592955050742,4.16250736078767,2.2733848080885197,0.0306363858018885,0.9995580300228649,-4.14772263352178
16734,ENSMMUG00000000168,0.9080540176443841,6.5131055994228495,2.2708692860518904,0.0308069162350298,0.9995580300228649,-4.006225291814911
12839,ENSMMUG00000001689,-0.297827314084394,4.60143719774795,-2.2640498283104704,0.031273537832666,0.9995580300228649,-4.09484385608723
6789,ENSMMUG00000030142,0.7894228951672899,3.7843198855207203,2.26241491958725,0.0313863507001523,0.9995580300228649,-4.21052123782547
1309,ENSMMUG00000013857,-0.609325934797699,3.10072553981341,-2.26087948372182,0.0314926340760937,0.9995580300228649,-4.30970334202035
22897,ENSMMUG00000018994,-0.199834101215744,5.74805163492903,-2.2600148474350297,0.0315526273580933,0.9995580300228649,-4.0097401033426
12967,ENSMMUG00000004152,-0.33196568106027197,3.77392521160176,-2.25835443437929,0.0316681253772083,0.9995580300228649,-4.20268039943109
21793,ENSMMUG00000017345,-0.737038166082705,4.678312780011531,-2.2576107513572596,0.0317199794265934,0.9995580300228649,-4.09152981802489
7553,ENSMMUG00000011196,-0.21004605189420897,6.69255265256235,-2.2567066639919102,0.0317831210078162,0.9995580300228649,-4.00498307187535
2675,ENSMMUG00000007273,0.5283036025086211,1.92013985394377,2.25587000713279,0.0318416542427408,0.9995580300228649,-4.4167698627331395
5943,ENSMMUG00000002259,0.33134861240583,4.85421845608748,2.25225513421862,0.0320956732502566,0.9995580300228649,-4.08045344700221
809,ENSMMUG00000013136,-0.23058830952273202,8.23410566820796,-2.2521074426074903,0.0321060903720551,0.9995580300228649,-4.06446814737256
24145,ENSMMUG00000018047,1.78848249944724,-0.888959778111712,2.25128536806157,0.0321641294381773,0.9995580300228649,-4.55073682095535
12506,ENSMMUG00000019420,-0.27344202506209697,4.3778490588391,-2.24937991702371,0.0322990196449385,0.9995580300228649,-4.12789891863192
3452,ENSMMUG00000012019,-0.217934182907871,5.449841623914749,-2.2483571867277203,0.0323716306728902,0.9995580300228649,-4.02973450919657
12553,ENSMMUG00000020557,-0.26228984227640195,3.4290702762782996,-2.2456713454060497,0.0325630191929051,0.9995580300228649,-4.25546409105324
11252,ENSMMUG00000021313,0.397406975521449,2.8292553993839102,2.24347052701208,0.0327206053827253,0.9995580300228649,-4.3286019405100795
4637,ENSMMUG00000001980,0.27567050501596996,5.30707336117245,2.2431658823230096,0.0327424730579908,0.9995580300228649,-4.04650987995884
1842,ENSMMUG00000012180,-0.39584767954424105,5.3290900591133,-2.24138309619489,0.0328707073070134,0.9995580300228649,-4.04476379472857
25256,ENSMMUG00000001938,-0.294679347124965,4.20071882044075,-2.24093544552678,0.032902977419359,0.9995580300228649,-4.16038470758528
3820,ENSMMUG00000012694,1.1461319203108602,0.15661241625514802,2.23741264233562,0.0331579259056698,0.9995580300228649,-4.52727060684601
24541,ENSMMUG00000003118,0.491640211390932,5.75504688753432,2.2332455325187097,0.0334617994278146,0.9995580300228649,-4.03529811235902
14777,ENSMMUG00000005096,-0.33183488709102305,4.89692733539112,-2.2289812110047404,0.0337753549635447,0.9995580300228649,-4.0866067295847595
27104,ENSMMUG00000007904,-0.325306875678469,5.1123974487708095,-2.2286082105322595,0.0338029070462351,0.9995580300228649,-4.06315046170261
1912,ENSMMUG00000000039,-0.34921714431142703,4.176768272402709,-2.22761132791854,0.033876642135785,0.9995580300228649,-4.16137605210798
22386,ENSMMUG00000012536,-0.26037622150041395,4.75808670310529,-2.22715064025182,0.0339107660727916,0.9995580300228649,-4.09629916324638
26745,ENSMMUG00000003040,-0.403797583625573,5.98492689251021,-2.2269410133996,0.0339263037334999,0.9995580300228649,-4.022464933581549
13150,ENSMMUG00000023574,-0.239465135864112,4.56138187391915,-2.2245569266665197,0.0341034647559341,0.9995580300228649,-4.11888254916374
22281,ENSMMUG00000003410,-0.269852408023667,5.8297957392389,-2.22347263249849,0.0341843133892531,0.9995580300228649,-4.03063603319022
24416,ENSMMUG00000029162,-1.0331417334835502,-0.00307838900118982,-2.22248346920662,0.0342582190561154,0.9995580300228649,-4.52567345167124
11737,ENSMMUG00000019772,0.542564361731216,5.47956313977991,2.2191418572569703,0.0345089524743827,0.9995580300228649,-4.05294921919989
8430,ENSMMUG00000008978,-0.461709572689394,2.39047891324326,-2.2191137715929,0.0345110668181663,0.9995580300228649,-4.38358530530862
20374,ENSMMUG00000007178,-0.25441123790971903,3.7621274903667796,-2.21558659205612,0.0347775272672508,0.9995580300228649,-4.219650615754491
26873,ENSMMUG00000010169,0.41635014747661603,4.9120348464303,2.2141450338595603,0.0348869608538517,0.9995580300228649,-4.09039833635289
2203,ENSMMUG00000007806,0.5219169204748351,4.82135815223329,2.2120935612768102,0.0350432285969552,0.9995580300228649,-4.10759069400172
19046,ENSMMUG00000002432,1.2460035496920903,4.55840499629959,2.2105384029531803,0.0351621090902015,0.9995580300228649,-4.12952820472749
