Unnamed: 0_x,genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,Unnamed: 0_y,lowgel.Placebo,lowgel,Placebo
2585,ENSMMUG00000019108,0.287404142322945,5.968660193101879,4.11172733142778,0.000270942755641565,0.115476454634921,0.293249658635581,2585,0.287404142322945,6.08659453136025,5.7991903890373
17539,ENSMMUG00000010528,0.39579275736340097,4.64111693911309,4.107179138398149,0.00027439933217528596,0.115476454634921,0.34831178246727695,17539,0.39579275736340097,4.81885908543176,4.42306632806836
23494,ENSMMUG00000007198,0.886585462751535,4.468588155668201,4.10069258747287,0.000279404102634977,0.115476454634921,0.35689433061977704,23494,0.886585462751535,4.85193888587259,3.9653534231210603
22336,ENSMMUG00000020458,0.24418482244860001,5.6066433502075,4.09753024799339,0.00028187644606548703,0.115476454634921,0.26544355868022895,22336,0.24418482244860001,5.70535227804539,5.46116745559679
26668,ENSMMUG00000020529,0.32370567870081296,2.57619718306451,4.09149809672341,0.000286652160385775,0.115476454634921,0.37024933049027203,26668,0.32370567870081296,2.72922708244494,2.40552140374413
9649,ENSMMUG00000008477,0.396456180998644,3.7753202634970497,4.09093037201311,0.00028710570388796203,0.115476454634921,0.36570548556442106,9649,0.396456180998644,3.94441144620061,3.54795526520197
27940,ENSMMUG00000019372,-0.20724010170958299,7.00893825164255,-4.07691373361845,0.000298529473985881,0.115476454634921,0.20852221212337402,27940,-0.20724010170958299,6.92812936410639,7.13536946581598
731,ENSMMUG00000005371,-0.277205949080449,3.94270435131741,-4.07125955032165,0.000303263002098074,0.115476454634921,0.295602011329038,731,-0.277205949080449,3.8363561241434803,4.11356207322393
21427,ENSMMUG00000002013,0.33035144338247197,3.4591544744965805,4.06867552148556,0.00030545073619149397,0.115476454634921,0.32326330433813893,21427,0.33035144338247197,3.60001052164656,3.2696590782640804
22054,ENSMMUG00000021297,-0.7006921062109621,1.56660684945615,-4.0502698971664,0.000321488057347956,0.115972760446594,0.17196093185018801,22054,-0.7006921062109621,1.3078515457195299,2.00854365193049
151,ENSMMUG00000015173,0.37930167957844607,5.47045698000532,4.04868283912,0.00032290898077848903,0.115972760446594,0.14461980652857198,151,0.37930167957844607,5.629943513997201,5.25064183441875
9281,ENSMMUG00000023736,-1.51265155225029,-0.3147295551128089,-4.02559576870427,0.00034428943367869903,0.116854682635865,-0.5713722260625389,9281,-1.51265155225029,-0.875472193917704,0.6371793583325861
17863,ENSMMUG00000016902,-0.262588588878322,3.75489131782416,-4.0206623909141,0.000349035028112558,0.116854682635865,0.17897653677007197,17863,-0.262588588878322,3.63096757207286,3.8935561609511806
13993,ENSMMUG00000011262,0.391407612716492,4.24955832252271,4.01990741313793,0.000349766904729375,0.116854682635865,0.15157624153598598,13993,0.391407612716492,4.4121781281842,4.0207705154677
21641,ENSMMUG00000006418,0.390515229900613,3.0034989772853304,4.00223856969037,0.000367331235227572,0.11686607948752802,0.16576581954267902,21641,0.390515229900613,3.19821153611538,2.80769630621477
8772,ENSMMUG00000006498,0.19469787793616802,5.647633996715539,3.9975050495851,0.000372181753755507,0.11686607948752802,0.00125207087045354,8772,0.19469787793616802,5.728569766075781,5.53387188813961
20011,ENSMMUG00000022944,0.332233501172878,4.041530231746419,3.9867503363548704,0.000383436781748259,0.11686607948752802,0.0816662405746102,20011,0.332233501172878,4.18129033594941,3.84905683477654
21719,ENSMMUG00000010515,0.26282072580521,5.218867494919889,3.986341780693,0.000383870854301015,0.11686607948752802,-0.007324678500796541,21719,0.26282072580521,5.324849762953701,5.06202903714849
16429,ENSMMUG00000000542,0.660470215046977,2.5708754661453903,3.98018055585113,0.000390475554462019,0.11686607948752802,0.0965018299100278,16429,0.660470215046977,2.82470517773417,2.1642349626872
9965,ENSMMUG00000001084,0.32671985146456106,4.03714160663103,3.96375894377859,0.000408627652684,0.11916661900845099,0.0228057068507184,9965,0.32671985146456106,4.17718971286749,3.8504698614029302
121,ENSMMUG00000012392,-1.8346819882685501,1.59642785737824,-3.95837903964832,0.000414752258834925,0.11916661900845099,-0.0252832808002976,121,-1.8346819882685501,0.921396201643388,2.75607818991194
12133,ENSMMUG00000008228,1.50643327081105,0.876020557226879,3.94370628250263,0.000431916481588949,0.119709439833224,-0.41758566146947707,12133,1.50643327081105,1.47787961462269,-0.0285536561883616
21321,ENSMMUG00000019968,0.499890681008239,4.253856543419221,3.9404621391169705,0.000435804314576892,0.119709439833224,-0.0496521107387196,21321,0.499890681008239,4.473931763180071,3.97404108217183
10131,ENSMMUG00000020195,-0.8756354452434171,4.9773874466973895,-3.93564541262191,0.00044164000495342404,0.119709439833224,-0.13399387543942098,10131,-0.8756354452434171,4.65640499774454,5.5320404429879595
18244,ENSMMUG00000001902,0.288417356262537,4.41106125358834,3.9161488347904903,0.00046605206790985195,0.123851897575816,-0.12984610321145698,18244,0.288417356262537,4.53115247112428,4.24273511486175
25423,ENSMMUG00000010903,-1.42144821780047,1.6793590943664598,-3.90640947594286,0.00047873641289323496,0.123851897575816,-0.130644815145073,25423,-1.42144821780047,1.15768684341602,2.57913506121649
4916,ENSMMUG00000021205,0.8058686964188739,-0.168989761400874,3.8979174409821997,0.0004900712863291281,0.123851897575816,-0.929880037097387,4916,0.8058686964188739,0.10771391470125802,-0.698154781717616
22756,ENSMMUG00000002060,0.230253708450154,4.62229111944249,3.8855834133937,0.0005070029002707339,0.123851897575816,-0.227336274545573,22756,0.230253708450154,4.7119680096356396,4.48171430118548
4588,ENSMMUG00000014236,0.18479029363020003,5.32478675692868,3.8742683842010295,0.000523037636057189,0.123851897575816,-0.305045369349823,4588,0.18479029363020003,5.3961005983328,5.211310304702599
9181,ENSMMUG00000013685,0.37936788348023703,4.41490964226556,3.87167368444501,0.000526783890197318,0.123851897575816,-0.242218573831221,9181,0.37936788348023703,4.56999089548588,4.19062301200565
23916,ENSMMUG00000018929,0.398058833616331,7.56899514680946,3.8690022265691604,0.000530668354593836,0.123851897575816,-0.318142896081241,23916,0.398058833616331,7.71755362692876,7.319494793312429
3617,ENSMMUG00000002645,-0.260477292351309,5.52072304538806,-3.8591516728907402,0.000545234951493572,0.123851897575816,-0.35735221672894,3617,-0.260477292351309,5.4120899330676195,5.672567225418921
24931,ENSMMUG00000029070,-1.03499958197646,1.29670065740684,-3.85467377866188,0.000551985101846725,0.123851897575816,-0.312879080410641,24931,-1.03499958197646,0.850235850190703,1.8852354321671598
25741,ENSMMUG00000002264,2.79807329515401,-0.974816222296655,3.85373614401371,0.000553408826771821,0.123851897575816,-1.8438213265669399,25741,2.79807329515401,0.0127950409710689,-2.78527825418294
3777,ENSMMUG00000002987,0.298078704197407,6.00083621639088,3.84019188358463,0.0005743791169833951,0.123851897575816,-0.416228168280091,3777,0.298078704197407,6.120327919191889,5.82224921499448
5634,ENSMMUG00000011134,0.23290605698109698,4.398588276202901,3.8345357418382204,0.0005833642287914639,0.123851897575816,-0.33892344264482804,5634,0.23290605698109698,4.48592948153431,4.25302342455321
10902,ENSMMUG00000006510,0.38317994320878296,3.94804249532198,3.82869818721524,0.000592781349181076,0.123851897575816,-0.311440010599544,10902,0.38317994320878296,4.114945403039959,3.73176545983118
10835,ENSMMUG00000021969,0.365792573803289,4.4414823058380595,3.8241517551878,0.000600218242310393,0.123851897575816,-0.365951615132732,10835,0.365792573803289,4.59774876452389,4.2319561907206
19124,ENSMMUG00000009055,0.874467297133394,1.0778473621822902,3.82284240736269,0.000602376859844199,0.123851897575816,-0.526021480608892,19124,0.874467297133394,1.40761353106957,0.533146233936174
25952,ENSMMUG00000014761,-0.14132200756856303,6.90326552153466,-3.81603323557512,0.000613725291784655,0.123851897575816,-0.473580240326275,25952,-0.14132200756856303,6.8468667584562395,6.988188766024799
8770,ENSMMUG00000010036,0.430711867874026,3.33012607008533,3.80274380937527,0.000636477827126907,0.123851897575816,-0.33268377528875104,8770,0.430711867874026,3.52721840286159,3.09650653498756
4612,ENSMMUG00000020641,0.5099320700369969,2.9285831486835896,3.80104227934613,0.0006394497362844309,0.123851897575816,-0.324851255091534,4612,0.5099320700369969,3.14208372333184,2.63215165329485
1352,ENSMMUG00000019106,0.39846482990245796,4.45278902789978,3.79998292578497,0.000641306844120708,0.123851897575816,-0.42700614333460296,1352,0.39846482990245796,4.628269383566621,4.22980455366416
22471,ENSMMUG00000008084,-0.181188627134534,7.372208067748031,-3.79573565133699,0.00064880551535885,0.123851897575816,-0.51077342058127,22471,-0.181188627134534,7.30081413746472,7.48200276459926
1162,ENSMMUG00000011987,0.406165987803379,3.4917949827658497,3.79487996192141,0.000650326570355376,0.123851897575816,-0.361344816847385,1162,0.406165987803379,3.66943235432051,3.26326636651713
11368,ENSMMUG00000013716,0.441765920302359,2.6562785795059196,3.7878555751872303,0.000662945075599422,0.123851897575816,-0.35757391392445503,11368,0.441765920302359,2.8566027655038195,2.4148368452014597
28542,ENSMMUG00000014280,0.41215515269732794,2.03216770030196,3.7829620663681602,0.000671876426522981,0.123851897575816,-0.401920653155619,28542,0.41215515269732794,2.2258454976716298,1.8136903449743
18702,ENSMMUG00000000478,-0.256822790883221,6.80223667412747,-3.78010153486571,0.0006771515060307719,0.123851897575816,-0.567805033161406,18702,-0.256822790883221,6.70174896171944,6.95857175260266
1356,ENSMMUG00000003727,0.267878068172054,3.91451018341228,3.7789150058366903,0.000679351397571396,0.123851897575816,-0.435758161408173,1356,0.267878068172054,4.0323071144527,3.76442904628065
3894,ENSMMUG00000023654,0.7421508571311041,2.9635522065192097,3.7773946733186095,0.000682180361588287,0.123851897575816,-0.381614863683725,3894,0.7421508571311041,3.3232480603685897,2.58109720323749
7396,ENSMMUG00000020171,0.9761963283943051,3.73343659636639,3.7733860663275403,0.000689694543092391,0.123851897575816,-0.41923289556935706,7396,0.9761963283943051,4.09624278630302,3.1200464579087104
2715,ENSMMUG00000001565,0.31386601325911606,4.91434486168297,3.75964863169718,0.000716062274153675,0.126786964271144,-0.5701096509997571,2715,0.31386601325911606,5.04102658754605,4.72716057428694
13567,ENSMMUG00000019209,0.360421674536594,3.03567126257725,3.75576645100075,0.00072369003690894,0.126786964271144,-0.43766247977504796,13567,0.360421674536594,3.189862049331,2.8294403747944
11616,ENSMMUG00000029532,0.275936524045882,4.0404470851082905,3.7436391633617503,0.000748031098641754,0.128787259079844,-0.535393528753727,11616,0.275936524045882,4.149782724474,3.87384620042812
17795,ENSMMUG00000006392,0.649319541770522,2.46000111739521,3.74046920711786,0.000754523907392264,0.128787259079844,-0.477041366511318,17795,0.649319541770522,2.71981556358867,2.07049602181815
12511,ENSMMUG00000001258,0.48488356965435797,2.3346006051230095,3.73685107610065,0.0007620017417365151,0.128787259079844,-0.488727391083581,12511,0.48488356965435797,2.54406765990078,2.05918409024643
24092,ENSMMUG00000007663,-0.7059405447049371,3.78898867135866,-3.7226792001125495,0.000791992507404408,0.12925088649646602,-0.579969013382859,24092,-0.7059405447049371,3.47327137734164,4.17921192204658
4677,ENSMMUG00000022572,0.395864418573702,3.80294932505353,3.7132081829947206,0.00081267226610556,0.12925088649646602,-0.5868963758536011,4677,0.395864418573702,3.97895752183686,3.58309310326316
18617,ENSMMUG00000008652,-0.442864781487545,3.00590494488124,-3.71107905432961,0.0008173929855017,0.12925088649646602,-0.550728061190807,18617,-0.442864781487545,2.84277723468373,3.2856420161712796
24434,ENSMMUG00000001123,0.439017710749807,1.2354553830354098,3.71023996913835,0.000819260729619344,0.12925088649646602,-0.687280177568489,24434,0.439017710749807,1.4226383785543897,0.9836206678045849
4578,ENSMMUG00000000697,-1.8602477854480002,1.9542301181402,-3.70752395653113,0.000825334890609717,0.12925088649646602,-0.5624012571139599,4578,-1.8602477854480002,1.2182353252767901,3.07848311072479
22736,ENSMMUG00000004139,0.471282877896007,2.19803909915341,3.7044081756648497,0.000832357058837805,0.12925088649646602,-0.5712783056096079,22736,0.471282877896007,2.4191158256242002,1.9478329477282
14929,ENSMMUG00000005388,-0.174834528228806,5.39381210714005,-3.70227480249053,0.0008371986102287991,0.12925088649646602,-0.7537785158509059,14929,-0.174834528228806,5.3252829620637,5.50011749029251
6007,ENSMMUG00000020861,0.36223206566377103,4.03995148403237,3.6999904349062596,0.000842413195599325,0.12925088649646602,-0.642925486913953,6007,0.36223206566377103,4.191682969736241,3.8294509040724702
846,ENSMMUG00000015156,0.9587183691616659,0.5595845015551041,3.69854984236445,0.0008457178985568559,0.12925088649646602,-0.96186372949979,846,0.9587183691616659,0.9685067477088649,0.00978837854719926
13265,ENSMMUG00000018717,0.41768967830495096,3.6680913645301496,3.6913158459270603,0.0008625041078432929,0.130428779087124,-0.629833163321021,13265,0.41768967830495096,3.85245571194663,3.43476603364168
6092,ENSMMUG00000006680,0.267701141267862,3.6287010918600298,3.6862099518294,0.000874546672901769,0.130872265655279,-0.6428817472912691,6092,0.267701141267862,3.7353741668222002,3.46767302555433
14168,ENSMMUG00000005561,0.240112246108285,4.29136776506546,3.6785956055016,0.000892809711779075,0.130891661332808,-0.7221335476466609,14168,0.240112246108285,4.4049319612984,4.164819715190109
18425,ENSMMUG00000010783,-0.325646870450007,8.038185385572799,-3.67855887335141,0.000892898706015259,0.130891661332808,-0.777694483995495,18425,-0.325646870450007,7.91339695505711,8.23904382550712
17032,ENSMMUG00000001129,-0.26023716585040396,3.6436977889445,-3.67222685386167,0.000908369369346276,0.131814488485137,-0.687855394904138,17032,-0.26023716585040396,3.5222920846517303,3.78252925050213
2170,ENSMMUG00000000870,0.301001916776655,4.0656760675533,3.6475594528886197,0.000971159154247881,0.139516724099251,-0.7771987376482441,2170,0.301001916776655,4.20132113019066,3.9003192134140097
8294,ENSMMUG00000019550,0.273294506459408,5.14875832929936,3.64186171220594,0.000986250857374783,0.139627352375182,-0.886760290791116,8294,0.273294506459408,5.24988048230334,4.976585975843941
8702,ENSMMUG00000014372,0.924778329353362,0.243046171741695,3.6374364963221097,0.0009981288377609939,0.139627352375182,-1.1936501978116298,8702,0.924778329353362,0.594552010935685,-0.33022631841767697
10209,ENSMMUG00000001097,-0.41169896887477203,4.57972069266404,-3.63602056293452,0.00100195866504936,0.139627352375182,-0.868107543836379,10209,-0.41169896887477203,4.42555538699879,4.83725435587356
261,ENSMMUG00000019321,-0.38223114352543197,4.94945215097445,-3.6309536116749306,0.0010157809832232198,0.139627352375182,-0.9097801396488849,261,-0.38223114352543197,4.7893827995129,5.17161394303833
5790,ENSMMUG00000000067,0.553423002557918,4.656112235644571,3.62918186051035,0.00102065773371649,0.139627352375182,-0.870759779969266,5790,0.553423002557918,4.895900108656161,4.34247710609824
14716,ENSMMUG00000009603,0.34377668532354494,2.98309506310811,3.6214092638531805,0.00104232161123313,0.139627352375182,-0.7591008730663492,14716,0.34377668532354494,3.12845951548571,2.7846828301621698
6976,ENSMMUG00000015921,0.477116682943677,3.1747495558224905,3.6200829638595198,0.0010460625785589802,0.139627352375182,-0.769410950382132,6976,0.477116682943677,3.38879924693327,2.9116825639896
16745,ENSMMUG00000015862,0.23609808578923103,4.68318870044722,3.61880357732585,0.00104968356233604,0.139627352375182,-0.909121217068876,16745,0.23609808578923103,4.79172681502556,4.5556287292363296
25968,ENSMMUG00000016797,-0.30248941421893394,5.27651010803965,-3.6115021870841097,0.00107058218021638,0.14110076698154597,-0.9787990810210649,25968,-0.30248941421893394,5.15763727595997,5.460126690178901
20544,ENSMMUG00000007421,0.18958164586391002,5.05690639250496,3.59023847189596,0.0011337695602974401,0.144688151892741,-1.01210185268198,20544,0.18958164586391002,5.126340192723941,4.93675854686003
27023,ENSMMUG00000010561,-0.36446438006228,3.1683895096078505,-3.58590978566016,0.0011470684865208301,0.144688151892741,-0.8623576677466859,27023,-0.36446438006228,3.0509926180205094,3.4154569980827896
17344,ENSMMUG00000017164,0.34405974948588497,5.27826057522686,3.58335465207772,0.00115498939074479,0.144688151892741,-1.04122610936323,17344,0.34405974948588497,5.41621064601038,5.07215089652449
28499,ENSMMUG00000004811,-0.277250717721965,7.10898833006421,-3.58120431766241,0.00116169646885167,0.144688151892741,-1.06481042820528,28499,-0.277250717721965,6.999423367053191,7.276674084775149
13138,ENSMMUG00000013600,0.6241010775182211,0.7488741755707091,3.57924882769471,0.00116782856423217,0.144688151892741,-1.09217682656034,13138,0.6241010775182211,1.02381723737416,0.399716159855939
19761,ENSMMUG00000022133,-0.6250293728748672,6.371005851246901,-3.57739642265187,0.00117366632090019,0.144688151892741,-1.08844353124183,19761,-0.6250293728748672,6.1218869968077,6.7469163696825705
26833,ENSMMUG00000002204,0.32914639445934996,4.93444263696049,3.5765352489493902,0.00117638988214018,0.144688151892741,-1.03357113432638,26833,0.32914639445934996,5.08400618270135,4.754859788241999
7370,ENSMMUG00000013841,0.36896986419900896,4.854710191791111,3.57525828666952,0.00118043969720262,0.144688151892741,-1.0295396802755301,7370,0.36896986419900896,4.99787710961417,4.62890724541516
20808,ENSMMUG00000002176,0.22124887820855602,5.66775916007585,3.5727465204082995,0.00118844507332197,0.144688151892741,-1.08941502299264,20808,0.22124887820855602,5.75947593875183,5.538227060543281
22954,ENSMMUG00000001776,-1.31504990723311,2.77704681137176,-3.56480752385761,0.0012140951495528,0.14648417168166,-0.8951264723929301,22954,-1.31504990723311,2.21704341152234,3.53209331875546
11621,ENSMMUG00000001659,0.219299344036024,3.9182400018980803,3.5573574033930804,0.00123865282781203,0.14648417168166,-0.9873896528605892,11621,0.219299344036024,4.00372031549716,3.78442097146114
19758,ENSMMUG00000014003,0.206979803003426,4.06380760667759,3.55642627042692,0.00124175570978665,0.14648417168166,-1.00451665954728,19758,0.206979803003426,4.1466715470019295,3.9396917439985097
16596,ENSMMUG00000020946,0.294596830697526,3.0063853698455296,3.5557590876525005,0.00124398363811517,0.14648417168166,-0.91690416640453,16596,0.294596830697526,3.11814318270581,2.8235463520082904
10499,ENSMMUG00000010493,0.337404861633953,1.71875204720856,3.55126563747226,0.00125908977047291,0.146502237135931,-0.9508937802945571,10499,0.337404861633953,1.85444188310965,1.5170370214756999
26814,ENSMMUG00000007584,-1.6488036696263502,0.708478524779115,-3.54920573450858,0.00126607399554104,0.146502237135931,-1.08425765805657,26814,-1.6488036696263502,0.0605565852772132,1.70936025490356
4137,ENSMMUG00000009496,0.37060499662402296,4.11169558103696,3.5458439252872997,0.00127755302918252,0.146502237135931,-1.0308806782612,4137,0.37060499662402296,4.2650904423327,3.89448544570868
6014,ENSMMUG00000002770,-0.952778446999162,0.21026562658375503,-3.54369931895629,0.0012849284337412901,0.146502237135931,-1.2414942939282398,6014,-0.952778446999162,-0.206725970788796,0.7460524762103661
6828,ENSMMUG00000018384,0.295244914730382,4.91072382407267,3.5406613689872497,0.00129544666103873,0.146538478208523,-1.12213287323352,6828,0.295244914730382,5.02722742118252,4.731982506452139
27493,ENSMMUG00000004406,0.670347075329088,0.677775248302444,3.53416675243226,0.0013182130218272199,0.14794881462164003,-1.2103923658923998,27493,0.670347075329088,0.9459015652794671,0.27555448995037796
6776,ENSMMUG00000004984,0.148461405196737,5.643760480534491,3.5308350000564506,0.00133004196596362,0.147965319428812,-1.19450157869469,6776,0.148461405196737,5.70333913936497,5.5548777341682305
21193,ENSMMUG00000000042,0.35965550298296295,4.502692719601701,3.5226996473996603,0.00135935853862356,0.147965319428812,-1.12754198385266,21193,0.35965550298296295,4.65326067666249,4.29360517367953
1832,ENSMMUG00000023340,-0.26299179370911396,7.83647722717365,-3.52018572614463,0.00136854343363606,0.147965319428812,-1.18613059852848,1832,-0.26299179370911396,7.73115459688662,7.994146390595731
13801,ENSMMUG00000000945,0.4003177075978279,3.9977481353584303,3.5199875163699503,0.00136927016256414,0.147965319428812,-1.08263754638232,13801,0.4003177075978279,4.14841027687725,3.74809256927942
14037,ENSMMUG00000007429,0.891053042985242,-0.9815047901582421,3.5194021840989502,0.0013714184410631,0.147965319428812,-1.9643060761993,14037,0.891053042985242,-0.6004432515764511,-1.4914962945616899
17999,ENSMMUG00000006841,0.3563688847716521,7.77399890243836,3.51406546675348,0.00139115610316199,0.147965319428812,-1.21003081885026,17999,0.3563688847716521,7.915719518300951,7.5593506335292995
21864,ENSMMUG00000013246,0.191897937330717,6.15570046764079,3.50642654031965,0.0014198870330244901,0.147965319428812,-1.26801140907954,21864,0.191897937330717,6.232643136206129,6.04074519887542
8220,ENSMMUG00000009413,0.448189175838546,4.54241627423037,3.5061425919287004,0.0014209659795533,0.147965319428812,-1.17038177480177,8220,0.448189175838546,4.72689148055187,4.27870230471333
27474,ENSMMUG00000010778,-0.272603084713036,4.15280367269255,-3.50467266495044,0.00142656408769219,0.147965319428812,-1.1510371592378201,27474,-0.272603084713036,4.04437537048027,4.3169784551933095
26393,ENSMMUG00000012884,-0.28355088809317,4.63072281790738,-3.49917740502029,0.00144768179603988,0.147965319428812,-1.21185841368649,26393,-0.28355088809317,4.50787899302314,4.79142988111631
27449,ENSMMUG00000016231,-0.208398176761108,4.63731390860467,-3.49555426464578,0.0014617700666922301,0.147965319428812,-1.2204545130545499,27449,-0.208398176761108,4.548133784129651,4.75653196089076
5706,ENSMMUG00000000058,-0.26791164336198603,7.25601499689368,-3.49261430802697,0.00147329911419859,0.147965319428812,-1.28130627662183,5706,-0.26791164336198603,7.14919903599049,7.4171106793524695
8161,ENSMMUG00000004749,0.611715601410411,2.8583424035181295,3.49094611531225,0.00147987995449691,0.147965319428812,-1.06001637450581,8161,0.611715601410411,3.10678979843533,2.49507419702492
4936,ENSMMUG00000018617,-0.19764512998092398,6.78327648934292,-3.48919291804772,0.00148682673347825,0.147965319428812,-1.3051309153824098,4936,-0.19764512998092398,6.7039230066279005,6.90156813660882
17608,ENSMMUG00000017943,0.220810256280771,5.50885675912997,3.48750429209669,0.00149354743650753,0.147965319428812,-1.2957249281653302,17608,0.220810256280771,5.5977959543198095,5.37698569803904
26191,ENSMMUG00000014051,0.6522488644092149,5.336078591346,3.48519933016492,0.0015027685319459,0.147965319428812,-1.28321385564625,26191,0.6522488644092149,5.58215894664778,4.92991008223857
